segment_id,celex,node_id,tipo,identificatore,llm_status,evidence,provisions_raw,lamf_L1,lamf_L2,lamf_L3,lamf_L4,entropy,dominant_lamf,articolo_id
32022R2560__43_p3,32022R2560,32022R2560,articolo,43_p3,ok,"[{""testo"": ""2. Member States and the Commission, their officials and other persons working under their supervision shall ensure the"", ""layer"": ""L4"", ""motivo"": ""Establishes obligation to ensure protection of confidential information""}, {""testo"": ""protection of confidential information acquired in application of this Regulation in accordance with the relevant applicable rules. To that end, they shall not disclose information covered by the o..."", ""layer"": ""L4"", ""motivo"": ""Prohibits disclosure of information under professional secrecy obligation""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_4"", ""reason"": ""Establishes obligation to ensure protection of confidential information""}, {""start"": 19, ""end"": 58, ""label"": ""level_4"", ""reason"": ""Prohibits disclosure of information under professional secrecy obligation""}]",0.0,0.0,0.0,100.0,0.0,L4,43_p3
32022R2560__43_p1,32022R2560,32022R2560,articolo,43_p1,ok,"[{""testo"": ""Article 43 Professional secrecy and confidentiality"", ""layer"": ""L1"", ""motivo"": ""Defines core principle of professional secrecy and confidentiality""}]","[{""start"": 1, ""end"": 6, ""label"": ""level_1"", ""reason"": ""Defines core principle of professional secrecy and confidentiality""}]",100.0,0.0,0.0,0.0,0.0,L1,43_p1
32022R2560__42_p5,32022R2560,32022R2560,articolo,42_p5,ok,"[{""testo"": ""4. In order to be able to exercise its right pursuant to paragraph 1, the undertaking under investigation"", ""layer"": ""L4"", ""motivo"": ""Grants right of access to file for oversight and defense purposes""}, {""testo"": ""shall be entitled to have access to the file of the Commission. The right of access to the file shall not extend to confidential information or internal documents of the Commission or the Member St..."", ""layer"": ""L4"", ""motivo"": ""Limits access to protect confidential and internal information""}, {""testo"": ""The Commission may ask the undertaking under investigation and the undertakings or associations of undertakings that provided information to the Commission to agree on terms to disclose that inform..."", ""layer"": ""L4"", ""motivo"": ""Allows Commission to impose terms for disclosure to ensure compliance""}, {""testo"": ""Nothing in this paragraph shall prevent the Commission from using and disclosing, to the extent necessary, information that demonstrates the existence of a foreign subsidy distorting the internal"", ""layer"": ""L4"", ""motivo"": ""Permits use and disclosure of information to demonstrate subsidy distortion""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_4"", ""reason"": ""Grants right of access to file for oversight and defense purposes""}, {""start"": 19, ""end"": 96, ""label"": ""level_4"", ""reason"": ""Limits access to protect confidential and internal information""}, {""start"": 97, ""end"": 154, ""label"": ""level_4"", ""reason"": ""Allows Commission to impose terms for disclosure to ensure compliance""}, {""start"": 155, ""end"": 182, ""label"": ""level_4"", ""reason"": ""Permits use and disclosure of information to demonstrate subsidy distortion""}]",0.0,0.0,0.0,100.0,0.0,L4,42_p5
32022R2560__43_p5,32022R2560,32022R2560,articolo,43_p5,ok,"[{""testo"": ""4. The disclosure of any information communicated under this Regulation shall not prejudice the essential security interests of Member States."", ""layer"": ""L1"", ""motivo"": ""Defines scope limitation protecting essential security interests""}]","[{""start"": 1, ""end"": 20, ""label"": ""level_1"", ""reason"": ""Defines scope limitation protecting essential security interests""}]",100.0,0.0,0.0,0.0,0.0,L1,43_p5
32022R2560__44_p2,32022R2560,32022R2560,articolo,44_p2,ok,"[{""testo"": ""1. This Regulation is without prejudice to the application of Articles 101, 102, 106, 107 and 108 TFEU, Council Regulation (EC) No 1/2003 ( 23 ) and of Regulation (EC) No 139/2004."", ""layer"": ""L1"", ""motivo"": ""Defines scope and relationship with other legal instruments""}]","[{""start"": 1, ""end"": 35, ""label"": ""level_1"", ""reason"": ""Defines scope and relationship with other legal instruments""}]",100.0,0.0,0.0,0.0,0.0,L1,44_p2
32022R2560__44_p1,32022R2560,32022R2560,articolo,44_p1,ok,"[{""testo"": ""Article 44 Relationship"", ""layer"": ""L1"", ""motivo"": ""Defines relationship to other instruments, setting scope and framework""}, {""testo"": ""to other instruments"", ""layer"": ""L1"", ""motivo"": ""Specifies scope of relationship with other instruments""}]","[{""start"": 1, ""end"": 3, ""label"": ""level_1"", ""reason"": ""Defines relationship to other instruments, setting scope and framework""}, {""start"": 4, ""end"": 6, ""label"": ""level_1"", ""reason"": ""Specifies scope of relationship with other instruments""}]",100.0,0.0,0.0,0.0,0.0,L1,44_p1
32022R2560__44_p3,32022R2560,32022R2560,articolo,44_p3,ok,"[{""testo"": ""2. This Regulation is without prejudice to the application of Regulation (EU) 2016/1037 of the European Parliament and of the Council ( 24 ) ."", ""layer"": ""L1"", ""motivo"": ""Defines scope and relationship with another regulation""}]","[{""start"": 1, ""end"": 25, ""label"": ""level_1"", ""reason"": ""Defines scope and relationship with another regulation""}]",100.0,0.0,0.0,0.0,0.0,L1,44_p3
32022R2560__44_p4,32022R2560,32022R2560,articolo,44_p4,ok,"[{""testo"": ""3. This Regulation is without prejudice to the application of Regulation (EU) 2019/452."", ""layer"": ""L1"", ""motivo"": ""Defines scope and relationship with another regulation""}]","[{""start"": 1, ""end"": 13, ""label"": ""level_1"", ""reason"": ""Defines scope and relationship with another regulation""}]",100.0,0.0,0.0,0.0,0.0,L1,44_p4
32022R2560__44_p5,32022R2560,32022R2560,articolo,44_p5,ok,"[{""testo"": ""4. This Regulation is without prejudice to the application of Regulation (EU) 2022/1031 of the European Parliament and of the Council ( 25 ) ."", ""layer"": ""L1"", ""motivo"": ""Defines relationship and scope with another regulation (core framework principle)""}]","[{""start"": 1, ""end"": 25, ""label"": ""level_1"", ""reason"": ""Defines relationship and scope with another regulation (core framework principle)""}]",100.0,0.0,0.0,0.0,0.0,L1,44_p5
32022R2560__44_p6,32022R2560,32022R2560,articolo,44_p6,ok,"[{""testo"": ""5. This Regulation takes precedence over Regulation (EU) 2016/1035 until that Regulation becomes applicable pursuant to its Article"", ""layer"": ""L1"", ""motivo"": ""Defines precedence and applicability scope of this Regulation""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_1"", ""reason"": ""Defines precedence and applicability scope of this Regulation""}]",100.0,0.0,0.0,0.0,0.0,L1,44_p6
32022R2560__44_p8,32022R2560,32022R2560,articolo,44_p8,ok,"[{""testo"": ""6. This Regulation takes precedence over Regulation (EEC) No 4057/86."", ""layer"": ""L1"", ""motivo"": ""Defines legal precedence and scope of the Regulation""}]","[{""start"": 1, ""end"": 11, ""label"": ""level_1"", ""reason"": ""Defines legal precedence and scope of the Regulation""}]",100.0,0.0,0.0,0.0,0.0,L1,44_p8
32022R2560__44_p7,32022R2560,32022R2560,articolo,44_p7,ok,"[{""testo"": ""18. Where, after that date, a foreign subsidy falls within the scope of application of both Regulation (EU) 2016/1035 and this Regulation, Regulation (EU) 2016/1035 takes precedence."", ""layer"": ""L1"", ""motivo"": ""Defines precedence and scope between regulations, setting core legal framework""}, {""testo"": ""However, the provisions applicable to public procurement and concentrations of this Regulation take precedence over Regulation (EU) 2016/1035."", ""layer"": ""L1"", ""motivo"": ""Specifies precedence of certain provisions, establishing institutional roles and powers""}]","[{""start"": 1, ""end"": 27, ""label"": ""level_1"", ""reason"": ""Defines precedence and scope between regulations, setting core legal framework""}, {""start"": 28, ""end"": 45, ""label"": ""level_1"", ""reason"": ""Specifies precedence of certain provisions, establishing institutional roles and powers""}]",100.0,0.0,0.0,0.0,0.0,L1,44_p7
32022R2560__44_p10,32022R2560,32022R2560,articolo,44_p10,ok,"[{""testo"": ""8. This Regulation shall be interpreted consistently with Directives 2009/81/EC, 2014/23/EU, 2014/24/EU and 2014/25/EU, and Council Directives 89/665/EEC ( 26 ) and 92/13/EEC ( 27 ) ."", ""layer"": ""L1"", ""motivo"": ""Sets interpretative framework linking this Regulation to other directives""}]","[{""start"": 1, ""end"": 27, ""label"": ""level_1"", ""reason"": ""Sets interpretative framework linking this Regulation to other directives""}]",100.0,0.0,0.0,0.0,0.0,L1,44_p10
32022R2560__44_p9,32022R2560,32022R2560,articolo,44_p9,ok,"[{""testo"": ""7. This Regulation is without prejudice to the application of Regulation (EU) 2019/712."", ""layer"": ""L1"", ""motivo"": ""Defines scope and relationship with another regulation""}, {""testo"": ""Concentrations, as defined in Article 20 of this Regulation, involving air carriers shall be subject to the provisions of Chapter 3 of"", ""layer"": ""L1"", ""motivo"": ""Establishes application of specific provisions to air carriers""}]","[{""start"": 1, ""end"": 13, ""label"": ""level_1"", ""reason"": ""Defines scope and relationship with another regulation""}, {""start"": 14, ""end"": 35, ""label"": ""level_1"", ""reason"": ""Establishes application of specific provisions to air carriers""}]",100.0,0.0,0.0,0.0,0.0,L1,44_p9
32022R2560__45,32022R2560,32022R2560,articolo,45,ok,"[{""testo"": ""Article 45 Review by the Court of Justice In accordance with Article 261 TFEU, the Court of Justice"", ""layer"": ""L4"", ""motivo"": ""Defines Court's jurisdiction to review Commission enforcement decisions""}, {""testo"": ""of the European Union shall have unlimited jurisdiction to review decisions by which the Commission has imposed fines or periodic penalty payments. It may cancel, reduce or increase the fine or per..."", ""layer"": ""L4"", ""motivo"": ""Specifies powers to cancel, reduce, or increase fines or penalties""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_4"", ""reason"": ""Defines Court's jurisdiction to review Commission enforcement decisions""}, {""start"": 19, ""end"": 53, ""label"": ""level_4"", ""reason"": ""Specifies powers to cancel, reduce, or increase fines or penalties""}]",0.0,0.0,0.0,100.0,0.0,L4,45
32022R2560__46_p1,32022R2560,32022R2560,articolo,46_p1,ok,"[{""testo"": ""1. The Commission shall publish, at the latest on 12 January 2026, and shall regularly update thereafter, guidelines"", ""layer"": ""L3"", ""motivo"": ""Issuance of guidelines as non-binding interpretative guidance""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_3"", ""reason"": ""Issuance of guidelines as non-binding interpretative guidance""}]",0.0,0.0,100.0,0.0,0.0,L3,46_p1
32022R2560__44_p11,32022R2560,32022R2560,articolo,44_p11,ok,"[{""testo"": ""9. This Regulation shall not prevent the Union from exercising its rights or fulfilling its obligations under international"", ""layer"": ""L1"", ""motivo"": ""Defines scope and limits related to international agreements""}, {""testo"": ""agreements. An investigation pursuant to this Regulation shall not be carried out and measures shall not be imposed or maintained where such investigation or measures would be contrary to the Union..."", ""layer"": ""L1"", ""motivo"": ""Specifies prohibition of actions conflicting with WTO obligations""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_1"", ""reason"": ""Defines scope and limits related to international agreements""}, {""start"": 19, ""end"": 109, ""label"": ""level_1"", ""reason"": ""Specifies prohibition of actions conflicting with WTO obligations""}]",100.0,0.0,0.0,0.0,0.0,L1,44_p11
32022R2560__46_p2,32022R2560,32022R2560,articolo,46_p2,ok,"[{""testo"": ""(a) the application of the criteria for determining the existence of a distortion according to Article 4(1);"", ""layer"": ""L1"", ""motivo"": ""Defines criteria for determining existence of distortion""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_1"", ""reason"": ""Defines criteria for determining existence of distortion""}]",100.0,0.0,0.0,0.0,0.0,L1,46_p2
